Date,Sales_size,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
2017-06-05,7.356965925710709,347639,282,0,9465,234837,0,0,676,32870,0
2017-06-06,6.699094699755498,335728,282,0,8113,25480,0,0,1352,2978,0
2017-06-07,7.650893178028229,286146,248,0,6761,24487,0,0,676,2536,0
2017-06-08,7.682833069872492,334356,282,0,1352,22612,0,0,1352,5073,0
2017-06-09,7.761955114072104,321314,273,0,1352,25921,0,0,0,3419,0
2017-06-10,8.17466722529976,354463,292,0,1352,23163,0,0,0,2757,0
2017-06-11,6.706821452581052,333225,282,0,676,25259,0,0,0,1654,0
2017-06-12,7.96966644010956,348124,292,0,0,127401,0,0,0,26031,0
2017-06-13,7.544846111628071,326967,282,0,0,25039,0,0,0,2206,0
2017-06-14,7.883298414688267,269229,234,0,3380,24487,0,0,1352,2426,0
2017-06-15,7.725736147550846,331691,282,0,4056,29230,0,0,3380,1654,0
2017-06-16,7.205451849962067,316792,273,0,1352,27134,0,0,2028,4522,0
2017-06-17,7.298333117234843,344934,282,0,1352,25039,0,0,0,3088,0
2017-06-18,7.209918914333803,324625,273,0,0,27576,0,0,0,4522,0
2017-06-19,7.282902510351206,356603,292,0,0,109862,0,0,0,19634,0
2017-06-20,7.4384013506394995,330924,282,0,5409,27465,0,0,0,2095,0
2017-06-21,7.949677122074181,278555,243,0,2704,31105,0,0,0,2978,0
2017-06-22,8.14457869405464,319497,273,0,6761,29671,0,0,2704,2867,0
2017-06-23,7.909186246249594,315096,268,0,676,28017,0,0,676,3750,0
2017-06-24,6.999548116015395,328420,273,0,0,25149,0,0,676,2536,0
2017-06-25,7.611022479029867,315459,268,0,0,27024,0,0,0,2426,0
2017-06-26,7.781596173771864,324746,268,0,0,146373,0,149,0,19523,0
2017-06-27,7.523539226242132,324463,278,0,4056,30002,0,0,676,2757,0
2017-06-28,7.2220369599326055,294141,248,0,1352,29451,0,0,1352,2316,0
2017-06-29,7.9353409626723765,320224,273,0,1352,30554,0,0,0,2978,0
2017-06-30,7.777586725722327,315661,268,0,0,37503,0,0,0,5294,0
2017-07-01,7.223557781941086,335688,278,0,0,58461,0,0,0,8824,0
2017-07-02,7.480631332670337,323777,273,0,0,51181,0,0,0,4301,0
2017-07-03,7.888262473111368,320829,273,0,0,148469,0,0,676,20406,0
2017-07-04,7.501172670054178,333588,282,0,0,39930,0,0,0,3750,0
2017-07-05,7.7724016679051795,294706,253,0,2704,32208,0,0,0,2426,0
2017-07-06,7.65287002530632,327249,278,0,1352,26914,0,0,676,2206,0
2017-07-07,7.732874019351075,317478,268,0,0,34083,0,0,0,3529,0
2017-07-08,7.361426008305984,337061,278,0,0,25480,210919,0,0,1875,210919
2017-07-09,8.104665778295947,315379,268,0,0,24818,0,0,0,1985,0
2017-07-10,8.037678973197657,318811,273,0,0,102362,0,0,676,17758,0
2017-07-11,7.942494666050391,334961,282,0,0,32870,0,0,0,2978,0
2017-07-12,8.024422239407317,289780,258,0,0,30554,0,0,676,1764,0
2017-07-13,7.746797517884242,310534,273,0,0,25590,0,0,0,2757,0
2017-07-14,7.505907575613475,320749,278,0,0,31657,0,0,676,3419,0
2017-07-15,7.779432254775888,317115,268,0,1352,27245,210919,0,0,2426,210919
2017-07-16,7.793988963074593,312754,273,0,0,21619,0,0,0,2206,210919
2017-07-17,7.248710828373209,311664,273,0,0,113392,0,0,0,21178,0
2017-07-18,7.591968346265604,315096,278,0,2028,27686,421839,0,0,2647,0
2017-07-19,7.869931559468656,263859,234,0,0,24818,0,0,0,1875,0
2017-07-20,7.87307820718814,312350,273,0,0,26362,0,0,676,2206,0
2017-07-21,7.569912410003368,287156,248,0,0,29782,210919,0,676,2536,0
2017-07-22,7.467757656446083,328461,278,0,0,23605,210919,0,0,2095,210919
2017-07-23,8.02226540001262,286146,253,0,0,20957,210919,0,0,1544,0
2017-07-24,8.021473975267824,324625,287,0,0,105340,0,0,0,16766,0
2017-07-25,7.664786100324762,316388,282,0,0,21288,0,0,0,1544,0
2017-07-26,7.79272148908049,263697,239,0,0,20957,0,0,676,2316,210919
2017-07-27,7.963174664727415,311543,273,0,0,25149,0,0,0,2206,0
2017-07-28,8.15475380441315,284773,248,0,0,22943,0,0,676,1985,0
2017-07-29,8.049112390125066,323535,273,0,0,20185,210919,0,0,1764,0
2017-07-30,8.016387844716828,303064,253,0,0,25590,421839,0,0,2867,210919
2017-07-31,7.661259131755472,297330,263,0,0,142733,210919,0,0,15994,0
2017-08-01,7.806829602961196,311018,278,0,0,30002,210919,0,0,2536,0
2017-08-02,7.517596040076706,288851,253,0,0,25259,0,0,676,2316,0
2017-08-03,7.91764350035998,315984,273,0,0,26914,0,0,676,2095,0
2017-08-04,8.040938476514244,312552,273,0,0,28348,0,0,0,2757,0
2017-08-05,7.808618212430279,312149,268,0,676,29340,632759,0,0,1654,210919
2017-08-06,7.7627198342820085,332660,287,0,0,28899,210919,0,0,1764,210919
2017-08-07,7.80000567022676,325513,282,0,0,121886,0,0,0,16986,0
2017-08-08,7.691446641110434,328057,278,0,0,25921,0,0,0,2978,0
2017-08-09,7.9073110024306015,287479,253,0,0,24928,421839,0,0,1654,421839
2017-08-10,8.044912392240596,312189,268,0,0,29451,210919,0,2028,2867,0
2017-08-11,7.962978211288432,321516,273,0,0,25590,0,0,0,2095,0
2017-08-12,7.896287752550513,302054,268,0,0,20957,210919,0,0,1764,0
2017-08-13,7.971032869883648,316186,273,0,0,29892,421839,0,0,2978,421839
2017-08-14,7.874932004741046,321879,278,0,0,103575,0,0,676,14118,0
2017-08-15,7.863190487510743,321920,278,0,0,31767,0,0,0,2206,0
2017-08-16,7.964617704533769,288851,253,0,0,28237,0,0,0,2647,0
2017-08-17,8.153030230955268,316227,273,0,676,29782,0,0,676,1875,0
2017-08-18,7.953929838808125,321758,273,0,1352,26362,0,0,0,1985,210919
2017-08-19,7.77905419491586,304558,273,0,0,22943,421839,0,676,772,210919
2017-08-20,7.733298633624764,318326,273,0,0,21619,421839,0,0,2206,0
2017-08-21,7.892793411820131,328016,278,0,676,101369,0,0,0,11802,0
2017-08-22,7.459897854794282,327572,282,0,2028,26803,0,0,676,3198,0
2017-08-23,7.997727554645482,290143,253,0,2028,27465,0,0,1352,2095,0
2017-08-24,8.016086124293711,316550,273,0,676,30554,0,0,676,2536,0
2017-08-25,7.799109849384103,321516,273,0,2028,41143,0,0,0,3529,0
2017-08-26,7.5504224945634935,308918,278,0,1352,23163,210919,0,0,1985,0
2017-08-27,7.757475391788975,316186,273,0,676,23163,421839,0,0,1433,210919
2017-08-28,7.805407336203371,329874,287,298,1352,127842,0,0,0,16986,0
2017-08-29,7.883227891390108,333831,287,0,5409,24818,0,0,0,1433,0
2017-08-30,7.796003417396221,290991,253,0,1352,21950,0,0,0,2536,0
2017-08-31,7.896641040277107,318690,273,0,676,23715,0,0,0,2095,0
2017-09-01,7.407015690932159,309726,268,0,676,36400,0,0,676,3640,0
2017-09-02,7.562332367255861,311180,273,0,1352,21509,210919,0,0,1433,421839
2017-09-03,7.564230342824982,324463,282,0,0,23053,0,0,0,2647,0
2017-09-04,7.784922790057506,326361,282,0,1352,117142,0,0,0,17869,0
2017-09-05,7.697374016671144,321798,278,0,2704,35076,0,0,676,4191,0
2017-09-06,7.490484364552315,290991,253,0,3380,40481,210919,0,1352,2316,0
2017-09-07,7.888296932553295,312512,273,0,6085,34635,0,0,0,1213,0
2017-09-08,8.02239390964812,302216,258,0,0,38606,0,0,676,3419,0
2017-09-09,7.686592035176327,306254,268,0,0,20957,210919,0,1352,1323,210919
2017-09-10,8.002778090524005,323131,282,0,0,28127,210919,0,1352,1323,421839
2017-09-11,7.198724540652836,329914,282,0,2028,123209,210919,0,0,20185,0
2017-09-12,7.739612939622132,319336,278,0,7437,22832,0,0,2028,3419,0
2017-09-13,8.07364737879159,294020,258,0,3380,21399,0,0,676,2316,0
2017-09-14,8.131200978454652,307344,268,0,4732,27465,0,0,3380,2426,0
2017-09-15,7.790170225721257,320385,273,0,2028,30664,0,0,0,6397,0
2017-09-16,7.511314760963973,305244,263,0,1352,24708,421839,0,676,1544,210919
2017-09-17,7.349120186542351,326200,278,0,0,24597,0,0,676,4632,210919
2017-09-18,7.910039361463384,321395,273,0,2028,124643,210919,0,676,18862,210919
2017-09-19,7.774933137889745,324988,282,0,10818,23715,0,0,1352,5073,0
2017-09-20,7.240933241647487,299672,258,0,2704,25480,0,0,3380,1433,0
2017-09-21,7.352906436105953,307425,268,0,4732,24046,210919,0,3380,3309,210919
2017-09-22,7.284292123333999,327855,273,0,2704,25369,0,0,676,2426,0
2017-09-23,7.197995093044725,316550,273,0,2028,17758,421839,0,0,882,0
2017-09-24,6.937921605272628,324140,278,0,0,16104,210919,0,0,992,210919
2017-09-25,7.6163490270219745,310009,278,0,1352,134571,0,0,0,21509,0
2017-09-26,6.984354107758449,317761,282,0,6761,22612,0,0,2028,2536,0
2017-09-27,7.31385573233174,288932,258,0,6085,21288,0,0,2028,1544,0
2017-09-28,7.825721233996397,300157,268,0,8789,25039,0,0,1352,2978,0
2017-09-29,8.034919743820415,313279,273,0,1352,23494,0,0,676,3088,0
2017-09-30,7.975673064134498,314410,278,0,676,20626,421839,0,1352,2095,421839
2017-10-01,8.09783683302046,332619,282,0,676,22391,421839,0,0,1323,0
2017-10-02,7.959166220820877,331408,287,0,1352,129938,0,0,676,20957,0
2017-10-03,7.86103951398884,311220,273,0,2704,23825,0,0,5409,3419,0
2017-10-04,7.888296932553295,303468,263,0,4732,26914,0,0,1352,551,0
2017-10-05,7.314343624742531,300884,263,0,2704,25149,0,0,1352,1213,0
2017-10-06,7.324659064284962,322243,278,0,676,22171,0,0,676,1213,0
2017-10-07,6.761249966964215,304073,263,0,676,18862,210919,0,676,1433,210919
2017-10-08,6.62355271116258,320143,278,0,676,21509,0,0,676,1323,0
2017-10-09,5.843990540219164,318568,278,0,6085,108980,0,0,0,13236,0
2017-10-10,5.898505377348075,325755,282,0,4056,33973,0,0,0,3198,0
2017-10-11,6.743485352846182,303468,263,0,4056,23605,0,0,4732,1764,0
2017-10-12,7.259839072565627,300157,263,0,6085,23163,0,0,4732,992,0
2017-10-13,7.4318002376946,334800,282,149,6085,22281,0,0,1352,1213,0
2017-10-14,6.764433118648749,305729,263,0,676,18200,421839,0,676,1875,210919
2017-10-15,7.07943039883839,330641,282,0,0,18641,0,0,676,1323,210919
2017-10-16,6.454774775411474,319860,278,0,1352,128724,0,0,0,15883,0
2017-10-17,5.320648103781628,325755,282,0,4732,21288,0,0,0,1323,0
2017-10-18,6.3618814929438114,301853,263,0,3380,17538,0,0,2704,1213,0
2017-10-19,6.8918248837710685,303024,263,0,3380,26803,0,0,1352,2647,0
2017-10-20,6.842278046983195,329874,278,0,3380,24266,0,0,676,2978,0
2017-10-21,5.611545804239064,314329,268,0,676,15994,210919,0,0,1213,421839
2017-10-22,6.5665926982447935,328945,278,0,0,17097,421839,0,0,661,0
2017-10-23,6.481814134627413,318568,278,0,6085,364886,210919,0,676,54600,0
2017-10-24,5.789475703090255,317680,278,0,8789,17979,0,0,2028,772,0
2017-10-25,5.2990343230557135,304437,263,0,10818,18200,210919,0,676,1433,210919
2017-10-26,7.468532686660686,299592,263,0,4732,18420,0,0,676,882,0
2017-10-27,7.539185291348514,329753,278,0,4056,21068,0,0,2704,2978,0
2017-10-28,7.7254417700747755,312552,268,0,2028,18972,210919,0,676,1654,0
2017-10-29,7.208313159970228,265272,229,0,0,30443,210919,0,0,2206,421839
2017-10-30,6.713110669997201,276214,239,0,676,329478,0,0,0,59564,0
2017-10-31,6.900012038720824,280978,243,0,6085,22281,0,0,0,4301,0
2017-11-01,7.257119030238854,255460,224,0,2028,22502,0,0,2028,1103,0
2017-11-02,7.9398650217292905,266604,234,0,2704,21178,0,0,0,1103,0
2017-11-03,8.13998022613166,292768,253,0,4056,21840,0,0,0,3750,0
2017-11-04,7.810253656123442,275285,239,0,676,16766,210919,0,0,1213,421839
2017-11-05,7.719502705870736,270844,234,0,676,14670,421839,0,0,1103,0
2017-11-06,7.521977389006696,273064,239,0,0,77654,0,0,676,8824,0
2017-11-07,7.949198515670414,259861,224,0,3380,19634,0,0,0,3309,0
2017-11-08,7.265523234544184,239512,209,0,2028,20295,421839,0,676,1213,0
2017-11-09,7.210033099791239,284652,248,0,4056,16655,0,0,0,1985,0
2017-11-10,7.842568401186683,286752,248,0,676,16435,0,0,676,1544,0
2017-11-11,6.194858781385335,292647,253,0,1352,12795,0,0,0,661,0
2017-11-12,7.527816492108956,262768,229,0,676,16766,0,0,676,772,210919
2017-11-13,6.388105009424787,253482,219,0,2028,80301,0,0,0,7500,0
2017-11-14,7.507762179880837,234828,204,0,6085,17097,0,0,0,1213,0
2017-11-15,6.35643000923092,229539,200,0,3380,15221,0,0,2028,1323,0
2017-11-16,7.227105870721362,280574,239,0,7437,22722,0,0,676,3750,0
2017-11-17,7.857955121888125,279403,239,0,2704,22060,0,0,676,2536,0
2017-11-18,6.818424058533247,281018,243,0,0,15442,421839,0,0,772,210919
2017-11-19,6.8196246966840715,244195,214,0,0,20847,210919,0,0,1875,210919
2017-11-20,6.692918141854193,246941,214,0,2704,64638,0,0,0,6177,0
2017-11-21,6.980015381419453,234263,204,0,2028,34304,0,0,2028,4853,0
2017-11-22,6.30656721826574,246537,214,0,6085,15111,210919,0,676,1213,0
2017-11-23,7.3843318426645395,288771,248,0,6085,14670,0,0,676,1323,0
2017-11-24,7.802299473447711,288246,248,0,2028,23274,0,0,0,3309,210919
2017-11-25,6.0492992092772155,286873,248,0,1352,15442,0,0,1352,1213,210919
2017-11-26,7.133924376007376,261396,229,0,676,16435,0,0,0,1323,0
2017-11-27,6.128689577569973,256631,224,0,2028,84492,210919,0,0,7280,0
2017-11-28,6.893690102850662,244518,214,0,0,16104,0,0,676,1433,0
2017-11-29,5.921157232086123,245407,214,0,4732,17758,0,0,2028,772,0
2017-11-30,6.8961268968071305,285702,248,0,2704,19523,0,0,676,1103,0
2017-12-01,7.878890532139188,285581,248,0,2704,27024,210919,0,0,2426,0
2017-12-02,5.637146280512998,295998,253,0,2704,15663,421839,0,0,882,210919
2017-12-03,7.310781472274312,260669,229,0,0,17317,0,0,0,1433,0
2017-12-04,5.330987124616421,257196,224,0,4732,73793,0,0,0,6949,0
2017-12-05,5.891932389830206,250898,219,0,2704,19303,0,0,0,1875,0
2017-12-06,6.050864948013529,236685,209,0,4056,19744,0,0,676,1875,0
2017-12-07,7.168086830765721,275447,243,0,1352,16104,0,0,1352,1544,0
2017-12-08,6.913585445912971,286873,248,0,1352,22612,0,0,0,1544,0
2017-12-09,5.18083674191116,288367,253,0,0,15332,210919,0,0,772,0
2017-12-10,6.412611383586128,260628,229,0,1352,16986,210919,0,0,1544,0
2017-12-11,5.253162495059978,254289,224,0,0,75668,0,0,0,6287,210919
2017-12-12,6.106588218102915,241611,214,0,1352,29340,0,0,0,1875,0
2017-12-13,6.062176667425803,243630,214,0,4056,17648,0,0,2028,1213,0
2017-12-14,6.742879632433638,276981,243,0,676,22502,0,0,2704,1433,0
2017-12-15,8.046891630507462,284168,248,0,3380,25149,0,0,0,1544,0
2017-12-16,5.6936754745187885,288367,253,0,676,16325,0,0,0,772,0
2017-12-17,6.7642573856142665,260992,229,0,0,19854,0,0,0,1323,0
2017-12-18,4.866140246901932,281826,248,0,0,77654,0,0,0,7280,0
2017-12-19,4.708791999397319,294746,258,0,676,26583,0,0,0,2426,0
2017-12-20,6.059358361211285,264787,234,0,676,26252,0,0,0,2978,0
2017-12-21,6.602798682323222,281826,248,0,676,29782,0,0,676,5404,0
2017-12-22,6.684386662510799,301691,263,0,676,27906,0,0,0,3309,0
2017-12-23,5.5268382997177605,287075,253,0,0,24156,0,0,676,2316,0
2017-12-24,6.415458023487714,277142,243,0,676,29671,0,0,0,3088,0
2017-12-25,4.674806706651567,281099,248,0,0,182994,0,0,0,19634,0
2017-12-26,5.250780108440901,302701,263,0,0,32539,0,0,0,5625,0
2017-12-27,7.267157949564923,264222,234,0,0,30113,0,0,676,2757,0
2017-12-28,6.970333828164239,289780,253,0,0,28017,0,0,0,1654,0
2017-12-29,6.8539917019182885,303831,263,0,0,29782,0,0,0,4081,0
2017-12-30,7.577790160670198,287479,253,0,0,37944,0,0,0,1544,0
2017-12-31,7.737628963708658,228408,200,0,0,21399,0,0,0,2206,0
